date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:08:56	37141/37141	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Sep%202018%2022:08:47%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/dist/js/pages/datatable/details_open.png	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/html/rtl/dist/js/pages/datatable/details_open.png	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-api.html)
00:08:58	37148/37148	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Sep%202018%2022:08:55%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/dist/js/pages/datatable/details_close.png	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/html/rtl/dist/js/pages/datatable/details_close.275.delayed	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-api.html)
00:08:58	84496/84496	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:04%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/extra-libs/DataTables/datatables.min.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/extra-libs/DataTables/datatables.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-basic.html)
00:09:00	215355/215355	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/quill/dist/quill.min.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/quill/dist/quill.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/form-editor-quill.html)
00:09:05	6034/6034	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/datatable/datatable-api.init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/datatable/datatable-api.init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-api.html)
00:09:08	17885/17885	---M-Z	200	added ('OK')	application/javascript	etag:%2211217e8-45dd-5712f44a0b24a-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/nice-admin/cdn.datatables.net/buttons/1.5.1/js/dataTables.buttons.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:08	26003/26003	---M-Z	200	added ('OK')	application/javascript	etag:%2211217dc-6593-5712f44a0aa7a-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.flash.min.js	C:/My%20Web%20Sites/nice-admin/cdn.datatables.net/buttons/1.5.1/js/buttons.flash.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:13	631370/631370	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:04%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/ckeditor/ckeditor.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/ckeditor/ckeditor.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/form-editor-ckeditor.html)
00:09:13	101939/101939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4981-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	C:/My%20Web%20Sites/nice-admin/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:14	23960/23960	---M-Z	200	added ('OK')	application/javascript	etag:%2211217e0-5d98-5712f44a0ae62-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.html5.min.js	C:/My%20Web%20Sites/nice-admin/cdn.datatables.net/buttons/1.5.1/js/buttons.html5.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:14	1039577/1039577	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a51-fdcd9%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/pdfmake.min.js	C:/My%20Web%20Sites/nice-admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/pdfmake.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:15	955597/955597	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a51-e94cd%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/vfs_fonts.js	C:/My%20Web%20Sites/nice-admin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/vfs_fonts.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:15	1955/1955	---M-Z	200	added ('OK')	application/javascript	etag:%2211217e4-7a3-5712f44a0ae62-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.print.min.js	C:/My%20Web%20Sites/nice-admin/cdn.datatables.net/buttons/1.5.1/js/buttons.print.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:16	6505/6505	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/datatable/datatable-advanced.init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/datatable/datatable-advanced.init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-datatable-advanced.html)
00:09:17	33456/33456	---M--	200	added ('OK')	text/css	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/jsgrid/dist/jsgrid-theme.min.css	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/jsgrid/dist/jsgrid-theme.min.css	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-jsgrid.html)
00:09:17	1808/1808	---M--	200	added ('OK')	text/css	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/jsgrid/dist/jsgrid.min.css	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/jsgrid/dist/jsgrid.min.css	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-jsgrid.html)
00:09:18	25422/25422	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/tables/js-grid-db.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/tables/js-grid-db.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-jsgrid.html)
00:09:20	15310/15310	---M--	200	added ('OK')	text/css	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/tablesaw/dist/tablesaw.css	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/tablesaw/dist/tablesaw.css	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-responsive.html)
00:09:20	7580/7580	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/tables/js-grid-init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/tables/js-grid-init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-jsgrid.html)
00:09:20	720/720	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/tablesaw/dist/tablesaw-init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/tablesaw/dist/tablesaw-init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-responsive.html)
00:09:21	4619/4619	---M--	200	added ('OK')	text/css	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/footable/css/footable.core.min.css	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/footable/css/footable.core.min.css	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-footable.html)
00:09:21	37218/37218	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/jsgrid/dist/jsgrid.min.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/jsgrid/dist/jsgrid.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-jsgrid.html)
00:09:22	3180/3180	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/tables/footable-init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/tables/footable-init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-footable.html)
00:09:23	6564/6564	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/morris/morris-data.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/morris/morris-data.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-morris.html)
00:09:23	3901/3901	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/chartjs/chartjs.init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/chartjs/chartjs.init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-chart-js.html)
00:09:26	7682/7682	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/sparkline/jquery.charts-sparkline.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/sparkline/jquery.charts-sparkline.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-sparkline.html)
00:09:26	37095/37095	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/footable/dist/footable.all.min.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/footable/dist/footable.all.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-footable.html)
00:09:26	55479/55479	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/tablesaw/dist/tablesaw.jquery.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/tablesaw/dist/tablesaw.jquery.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/table-responsive.html)
00:09:32	159638/159638	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Aug%202018%2005:42:27%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/Chart.js/dist/Chart.min.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/Chart.js/dist/Chart.min.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-chart-js.html)
00:10:05	8477/8477	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/chartist/chartist-init.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/chartist/chartist-init.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-chartist.html)
00:10:05	768/768	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-rotated-axis.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-rotated-axis.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:05	786/786	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-category-axis.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-category-axis.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:06	806/806	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-tick-culling.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-tick-culling.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:06	823/823	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-tick-fitting.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-tick-fitting.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:06	932/932	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-timezone.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-timezone.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:06	704/704	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-y-axis.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-y-axis.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:07	694/694	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-y-axis-range.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/axis/c3-y-axis-range.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-axis.html)
00:10:07	692/692	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-bar.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-bar.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-bar.html)
00:10:07	1585/1585	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-column.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-column.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-bar.html)
00:10:08	1905/1905	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-donut.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-donut.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-bar.html)
00:10:08	1818/1818	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-pie.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-pie.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-bar.html)
00:10:08	1350/1350	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-stacked-bar.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-stacked-bar.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-bar.html)
00:10:08	1685/1685	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-stacked-column.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/bar-pie/c3-stacked-column.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-bar.html)
00:10:09	2111/2111	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-category-data.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-category-data.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-data.html)
00:10:09	776/776	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-column-oriented.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-column-oriented.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-data.html)
00:10:09	903/903	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-data-color.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-data-color.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-data.html)
00:10:10	1141/1141	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-data-from-url.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-data-from-url.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-data.html)
00:10:10	1429/1429	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-data-order.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-data-order.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-data.html)
00:10:10	848/848	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-row-oriented.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/data/c3-row-oriented.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-data.html)
00:10:11	1144/1144	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-line.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-line.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:11	762/762	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-spline.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-spline.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:11	786/786	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-area.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-area.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:11	769/769	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-step.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-step.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:12	1316/1316	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-line-region.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-line-region.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:12	1195/1195	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-simple-xy.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-simple-xy.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:12	873/873	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-multiple-xy.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/c3-chart/line/c3-multiple-xy.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-c3-line.html)
00:10:13	16579/16579	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/echarts/line/line-charts.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/echarts/line/line-charts.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-echart-basic.html)
00:10:13	12900/12900	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/echarts/bar/bar.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/echarts/bar/bar.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-echart-bar.html)
00:10:14	7302/7302	---M--	200	added ('OK')	text/css	date:Mon,%2023%20Jul%202018%2014:31:06%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/libs/magnific-popup/dist/magnific-popup.css	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/libs/magnific-popup/dist/magnific-popup.css	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/eco-products.html)
00:10:15	25394/25394	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2014:31:08%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/echarts/pie-doughnut/pie-doghnut.js	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/dist/js/pages/echarts/pie-doughnut/pie-doghnut.js	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/chart-echart-pie-doughnut.html)
00:10:18	25087/25087	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2014:31:04%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/images/gallery/chair2.jpg	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/images/gallery/chair2.jpg	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/eco-products.html)
00:10:18	31299/31299	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2014:31:04%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/images/gallery/chair.jpg	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/images/gallery/chair.jpg	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/eco-products.html)
00:10:19	28664/28664	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2014:31:04%20GMT	http://wrappixel.com/demos/admin-templates/nice-admin/assets/images/gallery/chair3.jpg	C:/My%20Web%20Sites/nice-admin/wrappixel.com/demos/admin-templates/nice-admin/assets/images/gallery/chair3.jpg	(from http://wrappixel.com/demos/admin-templates/nice-admin/html/rtl/eco-products.html)
